,base,clouds,cod,coord,dt,id,main,name,rain,sys,timezone,visibility,weather,wind
55,stations,{'all': 0},200,"{'lon': 149.07, 'lat': -23.58}",1567619497,2175403,"{'temp': 289.1, 'pressure': 1016.35, 'humidity': 28, 'temp_min': 289.1, 'temp_max': 289.1, 'sea_level': 1016.35, 'grnd_level': 995.52}",Bluff,,"{'message': 0.0058, 'country': 'AU', 'sunrise': 1567627900, 'sunset': 1567670049}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.52, 'deg': 316.496}"
56,stations,{'all': 95},200,"{'lon': -134.97, 'lat': -23.12}",1567619945,4030556,"{'temp': 295.9, 'pressure': 1018.66, 'humidity': 71, 'temp_min': 295.9, 'temp_max': 295.9, 'sea_level': 1018.66, 'grnd_level': 1018.77}",Rikitea,{'3h': 0.688},"{'message': 0.0111, 'country': 'PF', 'sunrise': 1567609667, 'sunset': 1567651830}",-32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.31, 'deg': 101.698}"
57,stations,{'all': 99},200,"{'lon': 123.72, 'lat': 11.14}",1567619956,1685422,"{'temp': 300.9, 'pressure': 1008.7, 'humidity': 72, 'temp_min': 300.9, 'temp_max': 300.9, 'sea_level': 1008.7, 'grnd_level': 1008.03}",Sulangan,,"{'message': 0.0069, 'country': 'PH', 'sunrise': 1567632918, 'sunset': 1567677197}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 261.277}"
58,stations,{'all': 75},200,"{'lon': -133.03, 'lat': 69.44}",1567619956,6170031,"{'temp': 281.15, 'pressure': 1011, 'humidity': 87, 'temp_min': 281.15, 'temp_max': 281.15}",Tuktoyaktuk,,"{'type': 1, 'id': 942, 'message': 0.0104, 'country': 'CA', 'sunrise': 1567603381, 'sunset': 1567657185}",-21600,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 170}"
59,stations,{'all': 28},200,"{'lon': 150.18, 'lat': -35.71}",1567619957,2176639,"{'temp': 279.71, 'pressure': 1013, 'humidity': 91, 'temp_min': 275.93, 'temp_max': 285.37}",Batemans Bay,,"{'type': 3, 'id': 2010627, 'message': 0.0081, 'country': 'AU', 'sunrise': 1567628088, 'sunset': 1567669328}",36000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.89, 'deg': 259, 'gust': 1.34}"
60,stations,{'all': 40},200,"{'lon': -159.32, 'lat': 22.08}",1567619954,5848280,"{'temp': 299.1, 'pressure': 1016, 'humidity': 74, 'temp_min': 297.15, 'temp_max': 301.15}",Kapaa,,"{'type': 1, 'id': 7873, 'message': 0.0065, 'country': 'US', 'sunrise': 1567614076, 'sunset': 1567659106}",-36000,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.1, 'deg': 70}"
61,stations,{'all': 75},200,"{'lon': 27.91, 'lat': -33.02}",1567619957,1006984,"{'temp': 288.15, 'pressure': 1024, 'humidity': 93, 'temp_min': 288.15, 'temp_max': 288.15}",East London,,"{'type': 1, 'id': 1912, 'message': 0.0066, 'country': 'ZA', 'sunrise': 1567570975, 'sunset': 1567612358}",7200,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 200}"
62,stations,{'all': 40},200,"{'lon': -159.32, 'lat': 22.08}",1567619954,5848280,"{'temp': 299.1, 'pressure': 1016, 'humidity': 74, 'temp_min': 297.15, 'temp_max': 301.15}",Kapaa,,"{'type': 1, 'id': 7873, 'message': 0.0065, 'country': 'US', 'sunrise': 1567614076, 'sunset': 1567659106}",-36000,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.1, 'deg': 70}"
63,stations,{'all': 0},200,"{'lon': -24.5, 'lat': 14.9}",1567619867,3374210,"{'temp': 300.4, 'pressure': 1013.24, 'humidity': 83, 'temp_min': 300.4, 'temp_max': 300.4, 'sea_level': 1013.24, 'grnd_level': 1013.25}",Sao Filipe,,"{'message': 0.0061, 'country': 'CV', 'sunrise': 1567581967, 'sunset': 1567626516}",-3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.43, 'deg': 10.669}"
64,stations,{'all': 75},200,"{'lon': -77.74, 'lat': 39.62}",1567619957,4372777,"{'temp': 304.82, 'pressure': 1014, 'humidity': 52, 'temp_min': 303.15, 'temp_max': 306.48}",Vardo,,"{'type': 1, 'id': 3841, 'message': 0.0102, 'country': 'US', 'sunrise': 1567593711, 'sunset': 1567640321}",-14400,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.6, 'deg': 260, 'gust': 7.7}"
65,stations,{'all': 1},200,"{'lon': -6.55, 'lat': 41.42}",1567619958,2737599,"{'temp': 302.6, 'pressure': 1017.35, 'humidity': 25, 'temp_min': 302.6, 'temp_max': 302.6, 'sea_level': 1017.35, 'grnd_level': 954.94}",Saldanha,,"{'message': 0.0057, 'country': 'PT', 'sunrise': 1567576511, 'sunset': 1567623358}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.14, 'deg': 319.703}"
66,stations,{'all': 95},200,"{'lon': -45.24, 'lat': 60.14}",1567619958,3421765,"{'temp': 279.3, 'pressure': 1009.86, 'humidity': 80, 'temp_min': 279.3, 'temp_max': 279.3, 'sea_level': 1009.86, 'grnd_level': 1002.19}",Nanortalik,,"{'message': 0.0068, 'country': 'GL', 'sunrise': 1567584134, 'sunset': 1567634302}",-7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.51, 'deg': 269.619}"
67,stations,{'all': 20},200,"{'lon': 47.44, 'lat': -18.93}",1567619958,1070940,"{'temp': 288.15, 'pressure': 1023, 'humidity': 72, 'temp_min': 288.15, 'temp_max': 288.15}",Fenoarivo,,"{'type': 1, 'id': 2136, 'message': 0.0069, 'country': 'MG', 'sunrise': 1567565775, 'sunset': 1567608185}",10800,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.1, 'deg': 100}"
68,stations,{'all': 0},200,"{'lon': 149.07, 'lat': -23.58}",1567619497,2175403,"{'temp': 289.1, 'pressure': 1016.35, 'humidity': 28, 'temp_min': 289.1, 'temp_max': 289.1, 'sea_level': 1016.35, 'grnd_level': 995.52}",Bluff,,"{'message': 0.0058, 'country': 'AU', 'sunrise': 1567627900, 'sunset': 1567670049}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.52, 'deg': 316.496}"
69,stations,{'all': 1},200,"{'lon': -91.64, 'lat': 35.77}",1567619693,4100525,"{'temp': 305.39, 'pressure': 1020, 'humidity': 59, 'temp_min': 303.71, 'temp_max': 307.04}",Batesville,,"{'type': 1, 'id': 3532, 'message': 0.0086, 'country': 'US', 'sunrise': 1567597251, 'sunset': 1567643453}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.25, 'deg': 4.886}"
70,stations,{'all': 13},200,"{'lon': 138.6, 'lat': -33.21}",1567619947,2069194,"{'temp': 285.8, 'pressure': 1012.74, 'humidity': 60, 'temp_min': 285.8, 'temp_max': 285.8, 'sea_level': 1012.74, 'grnd_level': 976.14}",Jamestown,,"{'message': 0.0065, 'country': 'AU', 'sunrise': 1567630762, 'sunset': 1567672211}",34200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.61, 'deg': 66.463}"
71,stations,{'all': 14},200,"{'lon': 161.3, 'lat': 68.75}",1567619959,2126199,"{'temp': 277.1, 'pressure': 1002.8, 'humidity': 61, 'temp_min': 277.1, 'temp_max': 277.1, 'sea_level': 1002.8, 'grnd_level': 1002.09}",Cherskiy,,"{'message': 0.0052, 'country': 'RU', 'sunrise': 1567619378, 'sunset': 1567672702}",39600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.72, 'deg': 94.858}"
72,stations,{'all': 75},200,"{'lon': -52.73, 'lat': 47.66}",1567619819,6167817,"{'temp': 293.34, 'pressure': 1021, 'humidity': 77, 'temp_min': 289.26, 'temp_max': 294.82}",Torbay,,"{'type': 1, 'id': 998, 'message': 0.0068, 'country': 'CA', 'sunrise': 1567587192, 'sunset': 1567634839}",-9000,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.1, 'deg': 150}"
73,stations,{'all': 20},200,"{'lon': -28.7, 'lat': 38.52}",1567619716,3372707,"{'temp': 297.15, 'pressure': 1028, 'humidity': 64, 'temp_min': 297.15, 'temp_max': 297.15}",Ribeira Grande,,"{'type': 1, 'id': 6883, 'message': 0.007, 'country': 'PT', 'sunrise': 1567581995, 'sunset': 1567628504}",0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.2, 'deg': 70}"
74,stations,{'all': 95},200,"{'lon': 26.89, 'lat': -33.59}",1567619959,964432,"{'temp': 287.59, 'pressure': 1023, 'humidity': 93, 'temp_min': 287.59, 'temp_max': 287.59}",Port Alfred,{},"{'type': 3, 'id': 2011314, 'message': 0.0059, 'country': 'ZA', 'sunrise': 1567571243, 'sunset': 1567612579}",7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.45, 'deg': 207, 'gust': 1.79}"
75,stations,{'all': 99},200,"{'lon': 82.18, 'lat': 29.28}",1567619959,1283285,"{'temp': 285.2, 'pressure': 1011.77, 'humidity': 98, 'temp_min': 285.2, 'temp_max': 285.2, 'sea_level': 1011.77, 'grnd_level': 723.26}",Jumla,{'3h': 0.313},"{'message': 0.0058, 'country': 'NP', 'sunrise': 1567555815, 'sunset': 1567601474}",20700,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.07, 'deg': 211.79}"
76,stations,{'all': 49},200,"{'lon': 73.08, 'lat': -0.6}",1567619960,1282256,"{'temp': 301.9, 'pressure': 1011.06, 'humidity': 77, 'temp_min': 301.9, 'temp_max': 301.9, 'sea_level': 1011.06, 'grnd_level': 1010.93}",Hithadhoo,,"{'message': 0.0063, 'country': 'MV', 'sunrise': 1567559046, 'sunset': 1567602610}",18000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.1, 'deg': 120.551}"
77,stations,{'all': 2},200,"{'lon': 12.92, 'lat': 18.69}",1567619960,2446796,"{'temp': 312.1, 'pressure': 1006.51, 'humidity': 13, 'temp_min': 312.1, 'temp_max': 312.1, 'sea_level': 1006.51, 'grnd_level': 957.79}",Bilma,,"{'message': 0.0063, 'country': 'NE', 'sunrise': 1567572854, 'sunset': 1567617672}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.84, 'deg': 15.59}"
78,stations,{'all': 75},200,"{'lon': -77.74, 'lat': 39.62}",1567619957,4372777,"{'temp': 304.82, 'pressure': 1014, 'humidity': 52, 'temp_min': 303.15, 'temp_max': 306.48}",Vardo,,"{'type': 1, 'id': 3841, 'message': 0.0102, 'country': 'US', 'sunrise': 1567593711, 'sunset': 1567640321}",-14400,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.6, 'deg': 260, 'gust': 7.7}"
79,stations,{'all': 95},200,"{'lon': 26.89, 'lat': -33.59}",1567619959,964432,"{'temp': 287.59, 'pressure': 1023, 'humidity': 93, 'temp_min': 287.59, 'temp_max': 287.59}",Port Alfred,{},"{'type': 3, 'id': 2011314, 'message': 0.0059, 'country': 'ZA', 'sunrise': 1567571243, 'sunset': 1567612579}",7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.45, 'deg': 207, 'gust': 1.79}"
80,stations,{'all': 100},200,"{'lon': 168.86, 'lat': -46.19}",1567619943,6201424,"{'temp': 280.93, 'pressure': 1001, 'humidity': 96, 'temp_min': 280.93, 'temp_max': 280.93}",Mataura,,"{'type': 3, 'id': 2008959, 'message': 0.008, 'country': 'NZ', 'sunrise': 1567624122, 'sunset': 1567664330}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.73, 'deg': 330.346}"
81,stations,{'all': 20},200,"{'lon': -2.93, 'lat': 35.17}",1567619733,2541479,"{'temp': 300.29, 'pressure': 1016, 'humidity': 78, 'temp_min': 299.15, 'temp_max': 301.15}",Nador,,"{'type': 1, 'id': 2380, 'message': 0.0077, 'country': 'MA', 'sunrise': 1567575979, 'sunset': 1567622153}",3600,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.6, 'deg': 90}"
82,stations,{'all': 79},200,"{'lon': 115.35, 'lat': -33.64}",1567619949,2075265,"{'temp': 276.28, 'pressure': 1017, 'humidity': 65, 'temp_min': 275.93, 'temp_max': 277.04}",Busselton,,"{'type': 3, 'id': 2011706, 'message': 0.0121, 'country': 'AU', 'sunrise': 1567636354, 'sunset': 1567677776}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.12, 'deg': 138.121}"
83,stations,{'all': 100},200,"{'lon': 168.86, 'lat': -46.19}",1567619943,6201424,"{'temp': 280.93, 'pressure': 1001, 'humidity': 96, 'temp_min': 280.93, 'temp_max': 280.93}",Mataura,,"{'type': 3, 'id': 2008959, 'message': 0.008, 'country': 'NZ', 'sunrise': 1567624122, 'sunset': 1567664330}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.73, 'deg': 330.346}"
84,stations,{'all': 75},200,"{'lon': -70.91, 'lat': -53.16}",1567619961,3874787,"{'temp': 277.04, 'pressure': 1031, 'humidity': 69, 'temp_min': 277.04, 'temp_max': 277.04}",Punta Arenas,,"{'type': 3, 'id': 47745, 'message': 0.0064, 'country': 'CL', 'sunrise': 1567595773, 'sunset': 1567634982}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.24, 'deg': 260}"
85,stations,{'all': 84},200,"{'lon': 114.09, 'lat': 71.97}",1567619961,2017155,"{'temp': 273, 'pressure': 1011.79, 'humidity': 84, 'temp_min': 273, 'temp_max': 273, 'sea_level': 1011.79, 'grnd_level': 1002.08}",Saskylakh,,"{'message': 0.0061, 'country': 'RU', 'sunrise': 1567629711, 'sunset': 1567685024}",32400,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.89, 'deg': 343.817}"
86,stations,{'all': 75},200,"{'lon': -125.55, 'lat': 48.94}",1567619953,6171633,"{'temp': 290.51, 'pressure': 1019, 'humidity': 82, 'temp_min': 289.15, 'temp_max': 291.48}",Ucluelet,,"{'type': 1, 'id': 735, 'message': 0.0069, 'country': 'CA', 'sunrise': 1567604589, 'sunset': 1567652387}",-25200,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 310}"
87,stations,{'all': 90},200,"{'lon': -73.75, 'lat': 42.65}",1567619653,5106834,"{'temp': 296.01, 'pressure': 1011, 'humidity': 73, 'temp_min': 292.59, 'temp_max': 299.26}",Albany,{'1h': 1.01},"{'type': 1, 'id': 5782, 'message': 0.0102, 'country': 'US', 'sunrise': 1567592577, 'sunset': 1567639541}",-14400,16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 6.2, 'deg': 290}"
88,stations,{'all': 0},200,"{'lon': 22.34, 'lat': 39.45}",1567619962,262462,"{'temp': 298.69, 'pressure': 1011, 'humidity': 44, 'temp_min': 298.15, 'temp_max': 299.15}",Saint George,,"{'type': 1, 'id': 6607, 'message': 0.0066, 'country': 'GR', 'sunrise': 1567569686, 'sunset': 1567616319}",10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1, 'deg': 119.502}"
89,stations,{'all': 95},200,"{'lon': 26.89, 'lat': -33.59}",1567619959,964432,"{'temp': 287.59, 'pressure': 1023, 'humidity': 93, 'temp_min': 287.59, 'temp_max': 287.59}",Port Alfred,{},"{'type': 3, 'id': 2011314, 'message': 0.0059, 'country': 'ZA', 'sunrise': 1567571243, 'sunset': 1567612579}",7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.45, 'deg': 207, 'gust': 1.79}"
90,stations,{'all': 0},200,"{'lon': -68.31, 'lat': -54.81}",1567619933,3833367,"{'temp': 278.15, 'pressure': 1030, 'humidity': 60, 'temp_min': 278.15, 'temp_max': 278.15}",Ushuaia,,"{'type': 1, 'id': 8303, 'message': 0.0059, 'country': 'AR', 'sunrise': 1567595283, 'sunset': 1567634224}",-10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.8, 'deg': 230}"
91,stations,{'all': 95},200,"{'lon': -134.97, 'lat': -23.12}",1567619945,4030556,"{'temp': 295.9, 'pressure': 1018.66, 'humidity': 71, 'temp_min': 295.9, 'temp_max': 295.9, 'sea_level': 1018.66, 'grnd_level': 1018.77}",Rikitea,{'3h': 0.688},"{'message': 0.0111, 'country': 'PF', 'sunrise': 1567609667, 'sunset': 1567651830}",-32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.31, 'deg': 101.698}"
92,stations,{'all': 90},200,"{'lon': -155.08, 'lat': 19.71}",1567619947,5855927,"{'temp': 294.92, 'pressure': 1017, 'humidity': 88, 'temp_min': 293.71, 'temp_max': 296.15}",Hilo,{'1h': 7.45},"{'type': 1, 'id': 7881, 'message': 0.008, 'country': 'US', 'sunrise': 1567613144, 'sunset': 1567658004}",-36000,4023.0,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 3.6, 'deg': 250}"
93,stations,{'all': 0},200,"{'lon': 3.5, 'lat': 44.52}",1567619962,2994617,"{'temp': 298.15, 'pressure': 1019, 'humidity': 23, 'temp_min': 298.15, 'temp_max': 298.15}",Mende,,"{'type': 1, 'id': 6473, 'message': 0.0082, 'country': 'FR', 'sunrise': 1567573904, 'sunset': 1567621143}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 300}"
94,stations,{'all': 0},200,"{'lon': 149.07, 'lat': -23.58}",1567619497,2175403,"{'temp': 289.1, 'pressure': 1016.35, 'humidity': 28, 'temp_min': 289.1, 'temp_max': 289.1, 'sea_level': 1016.35, 'grnd_level': 995.52}",Bluff,,"{'message': 0.0058, 'country': 'AU', 'sunrise': 1567627900, 'sunset': 1567670049}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.52, 'deg': 316.496}"
95,stations,{'all': 100},200,"{'lon': 150.8, 'lat': -2.57}",1567619963,2094342,"{'temp': 300.8, 'pressure': 1008.8, 'humidity': 77, 'temp_min': 300.8, 'temp_max': 300.8, 'sea_level': 1008.8, 'grnd_level': 1008.17}",Kavieng,,"{'message': 0.0077, 'country': 'PG', 'sunrise': 1567626835, 'sunset': 1567670284}",36000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.04, 'deg': 177.364}"
96,stations,{'all': 95},200,"{'lon': -134.97, 'lat': -23.12}",1567619945,4030556,"{'temp': 295.9, 'pressure': 1018.66, 'humidity': 71, 'temp_min': 295.9, 'temp_max': 295.9, 'sea_level': 1018.66, 'grnd_level': 1018.77}",Rikitea,{'3h': 0.688},"{'message': 0.0111, 'country': 'PF', 'sunrise': 1567609667, 'sunset': 1567651830}",-32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.31, 'deg': 101.698}"
97,stations,{'all': 0},200,"{'lon': 39.83, 'lat': -4.97}",1567619963,153955,"{'temp': 298.4, 'pressure': 1015.1, 'humidity': 81, 'temp_min': 298.4, 'temp_max': 298.4, 'sea_level': 1015.1, 'grnd_level': 1014.56}",Micheweni,,"{'message': 0.0061, 'country': 'TZ', 'sunrise': 1567567158, 'sunset': 1567610454}",10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.41, 'deg': 141.05}"
98,stations,{'all': 0},200,"{'lon': 26.7, 'lat': -23.08}",1567619963,933471,"{'temp': 292.7, 'pressure': 1015.53, 'humidity': 16, 'temp_min': 292.7, 'temp_max': 292.7, 'sea_level': 1015.53, 'grnd_level': 886.51}",Bonwapitse,,"{'message': 0.007, 'country': 'BW', 'sunrise': 1567570891, 'sunset': 1567613023}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.76, 'deg': 75.538}"
99,stations,{'all': 13},200,"{'lon': 138.6, 'lat': -33.21}",1567619947,2069194,"{'temp': 285.8, 'pressure': 1012.74, 'humidity': 60, 'temp_min': 285.8, 'temp_max': 285.8, 'sea_level': 1012.74, 'grnd_level': 976.14}",Jamestown,,"{'message': 0.0065, 'country': 'AU', 'sunrise': 1567630762, 'sunset': 1567672211}",34200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.61, 'deg': 66.463}"
100,stations,{'all': 13},200,"{'lon': 138.6, 'lat': -33.21}",1567619947,2069194,"{'temp': 285.8, 'pressure': 1012.74, 'humidity': 60, 'temp_min': 285.8, 'temp_max': 285.8, 'sea_level': 1012.74, 'grnd_level': 976.14}",Jamestown,,"{'message': 0.0065, 'country': 'AU', 'sunrise': 1567630762, 'sunset': 1567672211}",34200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.61, 'deg': 66.463}"
101,stations,{'all': 13},200,"{'lon': 138.6, 'lat': -33.21}",1567619947,2069194,"{'temp': 285.8, 'pressure': 1012.74, 'humidity': 60, 'temp_min': 285.8, 'temp_max': 285.8, 'sea_level': 1012.74, 'grnd_level': 976.14}",Jamestown,,"{'message': 0.0065, 'country': 'AU', 'sunrise': 1567630762, 'sunset': 1567672211}",34200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.61, 'deg': 66.463}"
102,stations,{'all': 1},200,"{'lon': -82.96, 'lat': 46.19}",1567619964,5903851,"{'temp': 291.02, 'pressure': 1017, 'humidity': 45, 'temp_min': 290.15, 'temp_max': 292.15}",Blind River,,"{'type': 1, 'id': 3858, 'message': 0.0078, 'country': 'CA', 'sunrise': 1567594559, 'sunset': 1567641979}",-14400,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.1, 'deg': 300}"
103,stations,{'all': 100},200,"{'lon': 168.86, 'lat': -46.19}",1567619943,6201424,"{'temp': 280.93, 'pressure': 1001, 'humidity': 96, 'temp_min': 280.93, 'temp_max': 280.93}",Mataura,,"{'type': 3, 'id': 2008959, 'message': 0.008, 'country': 'NZ', 'sunrise': 1567624122, 'sunset': 1567664330}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.73, 'deg': 330.346}"
104,stations,{'all': 94},200,"{'lon': -170.99, 'lat': 65.58}",1567619965,4031637,"{'temp': 279.6, 'pressure': 1001.13, 'humidity': 97, 'temp_min': 279.6, 'temp_max': 279.6, 'sea_level': 1001.13, 'grnd_level': 962.94}",Lavrentiya,{'3h': 0.875},"{'message': 0.0079, 'country': 'RU', 'sunrise': 1567700043, 'sunset': 1567751499}",43200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.39, 'deg': 51.898}"
